i_pid,i_id_pers,i_id_session,dt_date_utc,r_lat,r_lon,geom_2154
34990,8,0,2019-07-12 15:33:12+02,45.1844783333333,5.71747166666667,01010000206A080000A6540CAAD7DF2B412502B4F03AA25841
34991,8,0,2019-07-12 15:33:17+02,45.1846366666667,5.71739166666667,01010000206A080000494D2FE5C9DF2B418F1C9B473FA25841
34992,8,0,2019-07-12 15:33:22+02,45.1847866666667,5.717325,01010000206A080000C1FD7C48BEDF2B41AC439E6543A25841
34993,8,0,2019-07-12 15:33:27+02,45.1849516666667,5.71726,01010000206A0800003BE370D1B2DF2B41892879EE47A25841
34994,8,0,2019-07-12 15:33:32+02,45.1851,5.71716166666667,01010000206A0800003198683FA2DF2B4138AF2BFB4BA25841
34995,8,0,2019-07-12 15:33:37+02,45.1852383333333,5.717065,01010000206A080000257FF00392DF2B41C2E91EC14FA25841
34996,8,0,2019-07-12 15:33:42+02,45.1853833333333,5.71700666666667,01010000206A0800007EC7FCBF87DF2B4101BA0EBD53A25841
34997,8,0,2019-07-12 15:33:47+02,45.1855666666667,5.71690666666667,01010000206A080000D87E91A676DF2B41A94B18C258A25841
34998,8,0,2019-07-12 15:33:52+02,45.1856783333333,5.71677166666667,01010000206A080000826DC99A60DF2B419C2CFDC35BA25841
34999,8,0,2019-07-12 15:33:57+02,45.18576,5.71674333333333,01010000206A08000011BB64885BDF2B4116ED37035EA25841
35000,8,0,2019-07-12 15:34:02+02,45.18582,5.71656666666667,01010000206A080000A85336573FDF2B41AFDDE38E5FA25841
35001,8,0,2019-07-12 15:34:07+02,45.18589,5.71627,01010000206A080000C232F93B10DF2B416DD2DA4C61A25841
35002,8,0,2019-07-12 15:34:12+02,45.1859116666667,5.71595833333333,01010000206A08000091427624DFDE2B41CC14E4B061A25841
35003,8,0,2019-07-12 15:34:17+02,45.18595,5.71571666666667,01010000206A080000BCC880E9B8DE2B411DE66C9762A25841
35004,8,0,2019-07-12 15:34:22+02,45.18595,5.71546166666667,01010000206A080000BAB6AAE190DE2B41159F5A6B62A25841
35005,8,0,2019-07-12 15:34:27+02,45.1859683333333,5.71517666666667,01010000206A080000A6B85C0064DE2B4116EB55BC62A25841
35006,8,0,2019-07-12 15:34:32+02,45.186005,5.714875,01010000206A0800004B716F5D34DE2B4188FCAC8C63A25841
35007,8,0,2019-07-12 15:34:37+02,45.1859683333333,5.714575,01010000206A08000027D7D38C05DE2B412EA4605462A25841
35008,8,0,2019-07-12 15:34:42+02,45.18598,5.71430666666667,01010000206A08000032F75A56DBDD2B41559CE57862A25841
35009,8,0,2019-07-12 15:34:47+02,45.1859683333333,5.71401333333333,01010000206A080000CE70CA60ADDD2B4127FD59F361A25841
35010,8,0,2019-07-12 15:34:52+02,45.1859366666667,5.713775,01010000206A080000D0BD9D3488DD2B4184FF3CE960A25841
35011,8,0,2019-07-12 15:34:57+02,45.1858816666667,5.71355833333333,01010000206A08000068B5BF9C66DD2B4104841E3D5FA25841
35012,8,0,2019-07-12 15:35:02+02,45.1858366666667,5.71329833333333,01010000206A0800003B46DC233EDD2B412D678ED05DA25841
35013,8,0,2019-07-12 15:35:07+02,45.18581,5.713,01010000206A080000DEE89C820FDD2B41A79F9CDF5CA25841
35014,8,0,2019-07-12 15:35:12+02,45.1857733333333,5.712725,01010000206A0800002813999EE4DC2B411446AAAB5BA25841
35015,8,0,2019-07-12 15:35:17+02,45.1857416666667,5.71247,01010000206A08000089FC8ED4BCDC2B4169A6B19E5AA25841
35016,8,0,2019-07-12 15:35:22+02,45.18582,5.71229166666667,01010000206A08000092F2C33CA0DC2B4144205CAC5CA25841
35017,8,0,2019-07-12 15:35:27+02,45.1859166666667,5.71224166666667,01010000206A08000053899CA697DC2B41C8B669525FA25841
35018,8,0,2019-07-12 15:35:32+02,45.1860866666667,5.71225166666667,01010000206A080000139984EC97DC2B410977C10B64A25841
35019,8,0,2019-07-12 15:35:37+02,45.1862283333333,5.71226333333333,01010000206A0800002FCCBAAC98DC2B415FE11DFC67A25841
35020,8,0,2019-07-12 15:35:42+02,45.1863716666667,5.71232166666667,01010000206A080000E50A18BDA0DC2B41B1615F006CA25841
35021,8,0,2019-07-12 15:35:47+02,45.1865266666667,5.71237833333333,01010000206A080000771AAF73A8DC2B414A6D375770A25841
35022,8,0,2019-07-12 15:35:52+02,45.1866783333333,5.71238,01010000206A08000011AD7A8EA7DC2B418E30E38C74A25841
35023,8,0,2019-07-12 15:35:57+02,45.1868616666667,5.712435,01010000206A080000D761BDCAAEDC2B41778EB6AC79A25841
35024,8,0,2019-07-12 15:36:02+02,45.18698,5.71248666666667,01010000206A080000FD69F8FFB5DC2B4119513AFE7CA25841
35025,8,0,2019-07-12 15:36:07+02,45.1870683333333,5.71249166666667,01010000206A0800001434651CB6DC2B4185EA93727FA25841
35026,8,0,2019-07-12 15:36:12+02,45.18716,5.71253166666667,01010000206A0800003ED5D8B0BBDC2B417408A60482A25841
35027,8,0,2019-07-12 15:36:17+02,45.18731,5.71258833333333,01010000206A080000107A2571C3DC2B41C385F93786A25841
35028,8,0,2019-07-12 15:36:22+02,45.1874433333333,5.71258333333333,01010000206A0800009CFECFA3C1DC2B411DEA42EA89A25841
35029,8,0,2019-07-12 15:36:27+02,45.187555,5.71267333333333,01010000206A08000081D582EACEDC2B41375D09138DA25841
35030,8,0,2019-07-12 15:36:32+02,45.187575,5.71286,01010000206A08000058B4EC10ECDC2B41540456C18DA25841
35031,8,0,2019-07-12 15:36:37+02,45.18757,5.71299333333333,01010000206A0800003C1BE30801DD2B4141A8D6B48DA25841
35032,8,0,2019-07-12 15:36:42+02,45.1876166666667,5.71308666666667,01010000206A080000CCA677540FDD2B4162BA74108FA25841
35033,8,0,2019-07-12 15:36:47+02,45.1876133333333,5.71310666666667,01010000206A0800003818B57E12DD2B4159043BFC8EA25841
35034,8,0,2019-07-12 15:36:52+02,45.18758,5.71313166666667,01010000206A080000174F7BAC16DD2B41BB82C2138EA25841
35035,8,0,2019-07-12 15:36:57+02,45.1875766666667,5.71313833333333,01010000206A0800002A1CE7BE17DD2B4195703BFD8DA25841
35036,8,0,2019-07-12 15:37:02+02,45.18758,5.71314333333333,01010000206A080000B8E0528118DD2B416036C6158EA25841
35037,8,0,2019-07-12 15:37:07+02,45.18757,5.71315166666667,01010000206A08000072BCBEE319DD2B41DD4C2DD08DA25841
35038,8,0,2019-07-12 15:37:12+02,45.187575,5.71315,01010000206A0800003B24009719DD2B41A14368F38DA25841
35039,8,0,2019-07-12 15:37:17+02,45.1875733333333,5.71314,01010000206A0800009C3D640818DD2B41AA5AD7E58DA25841
35040,8,0,2019-07-12 15:37:22+02,45.1875716666667,5.71313166666667,01010000206A080000588FC2BC16DD2B41041E90D88DA25841
35041,8,0,2019-07-12 15:37:27+02,45.187585,5.71312333333333,01010000206A08000054D8D35315DD2B412ACAD6358EA25841
35042,8,0,2019-07-12 15:37:32+02,45.1875983333333,5.71313,01010000206A0800006323B14516DD2B412B81B4958EA25841
35043,8,0,2019-07-12 15:37:37+02,45.18763,5.7132,01010000206A080000A65AE20421DD2B412870BD828FA25841
35044,8,0,2019-07-12 15:37:42+02,45.18759,5.71324666666667,01010000206A0800007CD563A628DD2B416C39A76E8EA25841
35045,8,0,2019-07-12 15:37:47+02,45.18758,5.71325166666667,01010000206A080000B86ADB8229DD2B4131FA7A288EA25841
35046,8,0,2019-07-12 15:37:52+02,45.18764,5.71330166666667,01010000206A080000F305F8E630DD2B4151DD54DB8FA25841
35047,8,0,2019-07-12 15:37:57+02,45.1876933333333,5.71334,01010000206A0800001845428336DD2B416588CF5C91A25841
35048,8,0,2019-07-12 15:38:02+02,45.18777,5.713385,01010000206A080000D20CDFFD3CDD2B415E3A318593A25841
35049,8,0,2019-07-12 15:38:07+02,45.18785,5.71341333333333,01010000206A0800007C1332D440DD2B4109EA5FC295A25841
35050,8,0,2019-07-12 15:38:17+02,45.1879566666667,5.71346,01010000206A080000CAB42A5747DD2B41D72127C098A25841
35051,8,0,2019-07-12 15:38:22+02,45.1879583333333,5.71343333333333,01010000206A0800000977472443DD2B41162363C798A25841
35052,8,0,2019-07-12 15:38:27+02,45.1879566666667,5.71345666666667,01010000206A0800007C7E36D146DD2B41BCC593BF98A25841
35053,8,0,2019-07-12 15:38:32+02,45.1879933333333,5.713455,01010000206A0800000A4D9A4646DD2B418268C1C399A25841
35054,8,0,2019-07-12 15:38:37+02,45.1880233333333,5.71342166666667,01010000206A0800005DB274D040DD2B415AA01B939AA25841
35055,8,0,2019-07-12 15:38:42+02,45.1880733333333,5.71340333333333,01010000206A080000D6BE078E3DDD2B4195801FF39BA25841
35056,8,0,2019-07-12 15:38:47+02,45.1881283333333,5.71338666666667,01010000206A080000D699D0843ADD2B411DB2F1769DA25841
35057,8,0,2019-07-12 15:39:27+02,45.18809,5.713375,01010000206A080000564BDDFA38DD2B4147C29F649CA25841
35058,8,0,2019-07-12 15:39:32+02,45.1880316666667,5.713365,01010000206A0800004129F6DA37DD2B41A5F684C49AA25841
35059,8,0,2019-07-12 15:39:37+02,45.1879616666667,5.713355,01010000206A080000A571D9D136DD2B413E058AD198A25841
35060,8,0,2019-07-12 15:39:42+02,45.1881383333333,5.71334333333333,01010000206A080000E71AE2A333DD2B41C95B7FB69DA25841
35061,8,0,2019-07-12 15:39:47+02,45.1881683333333,5.71341666666667,01010000206A08000094AA40EC3EDD2B41D4F844989EA25841
35062,8,0,2019-07-12 15:39:52+02,45.1881416666667,5.71343833333333,01010000206A08000051E90B8742DD2B41F9BF94DE9DA25841
35063,8,0,2019-07-12 15:39:57+02,45.1881216666667,5.713465,01010000206A0800006E54BFDD46DD2B4141161D559DA25841
35064,8,0,2019-07-12 15:40:02+02,45.1881116666667,5.71346666666667,01010000206A080000F4B3423447DD2B41E57F5D0E9DA25841
35065,8,0,2019-07-12 15:40:07+02,45.188125,5.71346833333333,01010000206A0800006155305D47DD2B41D6335E6D9DA25841
35066,8,0,2019-07-12 15:40:12+02,45.1881683333333,5.71344333333333,01010000206A080000AD53E11B43DD2B415BD5DF9C9EA25841
35067,8,0,2019-07-12 15:40:17+02,45.1881533333333,5.713475,01010000206A080000531BBE3148DD2B4191D8C9379EA25841
35068,8,0,2019-07-12 15:40:22+02,45.1881466666667,5.71348166666667,01010000206A080000E684AC4A49DD2B412A0E95099EA25841
35069,8,0,2019-07-12 15:40:27+02,45.1881516666667,5.71349166666667,01010000206A0800004E1FC4D24ADD2B416EC5D32E9EA25841
35070,8,0,2019-07-12 15:40:32+02,45.1881466666667,5.71349166666667,01010000206A080000E0CD88DC4ADD2B4145234F0B9EA25841
35071,8,0,2019-07-12 15:40:37+02,45.1881466666667,5.71348833333333,01010000206A08000090B594564ADD2B41DBC6BB0A9EA25841
35072,8,0,2019-07-12 15:40:42+02,45.1881466666667,5.71349166666667,01010000206A080000E0CD88DC4ADD2B4145234F0B9EA25841
35073,8,0,2019-07-12 15:40:47+02,45.188155,5.71349,01010000206A080000C3F446894ADD2B41AAD837469EA25841
35074,8,0,2019-07-12 15:40:52+02,45.18816,5.71347833333333,01010000206A080000BFF8ABAA48DD2B41B1B7B8679EA25841
35075,12,0,2019-07-15 09:55:52+02,45.16568,5.72785166666667,01010000206A080000988DDD66C5E62B41274D9D5738A05841
35076,12,0,2019-07-15 09:55:57+02,45.1656566666667,5.727905,01010000206A0800009142CCF4CDE62B410F4A20BB37A05841
35077,12,0,2019-07-15 09:56:02+02,45.16565,5.72795666666667,01010000206A080000627EFE1ED6E62B41BDF6BD9437A05841
35078,12,0,2019-07-15 09:56:07+02,45.1656866666667,5.72791666666667,01010000206A080000A247E68ECFE62B41AABC429238A05841
35079,12,0,2019-07-15 09:56:12+02,45.16568,5.72784,01010000206A0800005CAED791C3E62B41089A965538A05841
35080,12,0,2019-07-15 09:56:17+02,45.1656733333333,5.72786333333333,01010000206A0800002656FB48C7E62B419B81482A38A05841
35081,12,0,2019-07-15 09:56:22+02,45.1656983333333,5.72789666666667,01010000206A0800006E53F253CCE62B411FA3A9E138A05841
35082,12,0,2019-07-15 09:56:27+02,45.1656633333333,5.72777,01010000206A080000FCED6FB4B8E62B41CEB409D337A05841
35083,12,0,2019-07-15 09:56:37+02,45.1656316666667,5.72771166666667,01010000206A0800006D0F83C9AFE62B4115B1F5E736A05841
35084,12,0,2019-07-15 09:56:42+02,45.165635,5.72773,01010000206A080000509600A4B2E62B41E880D20237A05841
35085,12,0,2019-07-15 09:56:47+02,45.165595,5.72770166666667,01010000206A080000285B807FAEE62B41FEDFC1E135A05841
35086,12,0,2019-07-15 09:56:52+02,45.1655633333333,5.72765166666667,01010000206A0800007EB796E3A6E62B41AA6420F834A05841
35087,12,0,2019-07-15 09:56:57+02,45.1655466666667,5.727715,01010000206A080000715373F6B0E62B41CA48BB8C34A05841
35088,12,0,2019-07-15 09:57:02+02,45.1656133333333,5.72776166666667,01010000206A080000541C9EC7B7E62B4115FC686E36A05841
35089,12,0,2019-07-15 09:57:07+02,45.1656566666667,5.72776166666667,01010000206A080000727E8372B7E62B413AB83BA237A05841
35090,12,0,2019-07-15 09:57:12+02,45.1656766666667,5.72778,01010000206A0800009860452CBAE62B41204A7D3338A05841
35091,12,0,2019-07-15 09:57:17+02,45.165655,5.72774,01010000206A0800002F6DBE0EB4E62B413394A19237A05841
35092,12,0,2019-07-15 09:57:22+02,45.1656483333333,5.72772166666667,01010000206A080000D9D7CC3AB1E62B41F903176037A05841
35093,12,0,2019-07-15 09:57:27+02,45.1656783333333,5.72775833333333,01010000206A0800007081F4C1B6E62B413CE4903B38A05841
35094,12,0,2019-07-15 09:57:32+02,45.1657016666667,5.72776333333333,01010000206A08000072C3235DB7E62B41046D2FE238A05841
35095,12,0,2019-07-15 09:57:37+02,45.1656166666667,5.72778666666667,01010000206A08000087191FAEBBE62B4179346E8A36A05841
35096,12,0,2019-07-15 09:57:42+02,45.1656233333333,5.72782833333333,01010000206A0800000CB21C2CC2E62B41632D06C136A05841
35097,12,0,2019-07-15 09:57:47+02,45.1656216666667,5.72778333333333,01010000206A08000098854B1EBBE62B41A2A15EAD36A05841
35098,12,0,2019-07-15 09:57:52+02,45.1656333333333,5.72777,01010000206A0800009C045BEFB8E62B4192F7EDFD36A05841
35099,12,0,2019-07-15 09:58:02+02,45.165735,5.727715,01010000206A0800000FF59484AFE62B41B71994C639A05841
35100,12,0,2019-07-15 09:58:07+02,45.1657433333333,5.72771666666667,01010000206A0800008B1D38B7AFE62B419F9110023AA05841
35101,12,0,2019-07-15 09:58:12+02,45.1657233333333,5.727735,01010000206A080000E36688BFB2E62B4190232D7739A05841
35102,12,0,2019-07-15 09:58:17+02,45.1657133333333,5.72773333333333,01010000206A0800003A342B90B2E62B41B0CBD92F39A05841
35103,12,0,2019-07-15 09:58:22+02,45.165675,5.72774166666667,01010000206A0800006CFC772AB4E62B414E2BFE2038A05841
35104,12,0,2019-07-15 09:58:27+02,45.16564,5.72777666666667,01010000206A08000099A046EEB9E62B415ADB712E37A05841
35105,12,0,2019-07-15 09:58:37+02,45.1656616666667,5.72782833333333,01010000206A080000C772D3E0C1E62B416E4954D137A05841
35106,12,0,2019-07-15 09:58:42+02,45.1656233333333,5.72782166666667,01010000206A08000014451920C1E62B4189C7DDBF36A05841
35107,12,0,2019-07-15 09:58:47+02,45.1656233333333,5.727795,01010000206A080000AF900BF0BCE62B41FB313CBB36A05841
35108,12,0,2019-07-15 10:07:12+02,45.165625,5.72800166666667,01010000206A08000006AC2F61DDE62B4161A6F7EA36A05841
35109,12,0,2019-07-15 10:07:17+02,45.1656183333333,5.728,01010000206A080000B6E5462BDDE62B419A0C52BB36A05841
35110,12,0,2019-07-15 10:07:22+02,45.1656266666667,5.72799666666667,01010000206A080000D616E794DCE62B412436F0F536A05841
35111,12,0,2019-07-15 10:07:27+02,45.1656366666667,5.72801833333333,01010000206A080000AF094EE8DFE62B4138D0BC4037A05841
35112,12,0,2019-07-15 10:07:32+02,45.165605,5.72801,01010000206A080000AC387CD7DEE62B41BAAE575E36A05841
35113,12,0,2019-07-15 10:07:37+02,45.1655683333333,5.727975,01010000206A0800006F6A6EA0D9E62B411644CC5335A05841
35114,12,0,2019-07-15 10:07:42+02,45.1655666666667,5.72794666666667,01010000206A0800002C97A530D5E62B410DA3094335A05841
35115,12,0,2019-07-15 10:07:47+02,45.16551,5.72804833333333,01010000206A080000BDFF2797E5E62B415E4628C233A05841
35116,12,0,2019-07-15 10:09:42+02,45.1658766666667,5.72789833333333,01010000206A0800003C5DB238CBE62B415345C3D43DA05841
35117,12,0,2019-07-15 10:09:47+02,45.1657983333333,5.72788666666667,01010000206A080000123886FDC9E62B410F7B49A63BA05841
35118,12,0,2019-07-15 10:09:57+02,45.16566,5.72783833333333,01010000206A080000767C1E76C3E62B41A8023AC737A05841
35119,12,0,2019-07-15 10:10:02+02,45.16559,5.727815,01010000206A080000881B8D55C0E62B4119E5EBD135A05841
35120,12,0,2019-07-15 10:10:07+02,45.1655083333333,5.72783166666667,01010000206A080000A838FA93C3E62B41670BB09033A05841
35121,12,0,2019-07-15 10:10:32+02,45.1654666666667,5.72798166666667,01010000206A08000000C82074DBE62B41985AC18232A05841
35122,12,0,2019-07-15 10:10:47+02,45.1655083333333,5.72796333333333,01010000206A080000F99F4041D8E62B41E3118EA733A05841
35123,12,0,2019-07-15 10:11:07+02,45.1656816666667,5.72802333333333,01010000206A08000088DBED58E0E62B4129BA448138A05841
35124,12,0,2019-07-15 10:11:12+02,45.1657233333333,5.72803166666667,01010000206A080000D54C1B56E1E62B411E1AB3AA39A05841
35125,12,0,2019-07-15 10:11:17+02,45.1656783333333,5.72809,01010000206A0800005E6C9BD7EAE62B41D7342B7538A05841
35126,12,0,2019-07-15 10:11:22+02,45.16564,5.72813666666667,01010000206A080000504BFE76F2E62B41D71BF86C37A05841
35127,12,0,2019-07-15 10:11:27+02,45.1656483333333,5.72811666666667,01010000206A080000A5D39542EFE62B41D72FB1A437A05841
35128,12,0,2019-07-15 10:11:32+02,45.1656133333333,5.72814166666667,01010000206A08000053DB6174F3E62B412F7368B036A05841
35129,12,0,2019-07-15 10:11:37+02,45.16563,5.728095,01010000206A080000795C8DFFEBE62B41702EB21E37A05841
35130,12,0,2019-07-15 10:11:47+02,45.16555,5.72813333333333,01010000206A080000F7E2C3A1F2E62B410CB310ED34A05841
35131,12,0,2019-07-15 10:11:52+02,45.1655183333333,5.72811666666667,01010000206A080000332EEE41F0E62B411504390934A05841
35132,12,0,2019-07-15 10:11:57+02,45.1655133333333,5.72808833333333,01010000206A0800000540B1D8EBE62B418892C8E033A05841
35133,12,0,2019-07-15 10:12:02+02,45.1654883333333,5.72807833333333,01010000206A080000DC94C677EAE62B413BD2742D33A05841
35134,12,0,2019-07-15 10:12:12+02,45.1655383333333,5.72799666666667,01010000206A08000035186642DDE62B41BAE1738234A05841
35135,12,0,2019-07-15 10:12:27+02,45.1654383333333,5.72801666666667,01010000206A080000142DDA2AE1E62B414CAF90BF31A05841
35136,12,0,2019-07-15 10:12:32+02,45.16558,5.72802333333333,01010000206A08000079839D20E1E62B41956811AF35A05841
35137,12,0,2019-07-15 10:12:37+02,45.1656183333333,5.72800166666667,01010000206A08000003C1476EDDE62B414A279CBB36A05841
35138,12,0,2019-07-15 10:12:52+02,45.1655916666667,5.72799,01010000206A0800002807A2CDDBE62B413F7027FC35A05841
35139,12,0,2019-07-15 10:12:57+02,45.1656266666667,5.72799666666667,01010000206A080000D616E794DCE62B412436F0F536A05841
35140,12,0,2019-07-15 10:14:02+02,45.1655533333333,5.72809333333333,01010000206A0800002EBF2253ECE62B41C0DECBFD34A05841
35141,12,0,2019-07-15 10:14:07+02,45.1655383333333,5.72812333333333,01010000206A0800002008A926F1E62B4143EF739834A05841
35142,12,0,2019-07-15 10:14:12+02,45.1655283333333,5.728095,01010000206A0800003A5C3EC7ECE62B41C6DD7E4C34A05841
35143,12,0,2019-07-15 10:14:17+02,45.1655,5.728095,01010000206A0800003F32E5FEECE62B41D9013A8333A05841
35144,12,0,2019-07-15 10:14:22+02,45.165505,5.728095,01010000206A0800007A0C13F5ECE62B4123A1BEA633A05841
35145,12,0,2019-07-15 10:14:27+02,45.165485,5.7281,01010000206A08000057545EE5EDE62B4131768A1933A05841
35146,12,0,2019-07-15 10:14:32+02,45.1654966666667,5.72809166666667,01010000206A08000010826F7FECE62B41960BF86A33A05841
35147,12,0,2019-07-15 10:14:37+02,45.165555,5.72810166666667,01010000206A0800002D13E19EEDE62B416847150B35A05841
35148,12,0,2019-07-15 10:14:42+02,45.1656,5.72812,01010000206A080000002B8727F0E62B41980EEE4D36A05841
35149,12,0,2019-07-15 10:14:47+02,45.1656466666667,5.72811666666667,01010000206A080000EEE1DB45EFE62B411C50DA9837A05841
35150,12,0,2019-07-15 10:14:52+02,45.1656633333333,5.72808166666667,01010000206A08000015A40DA6E9E62B41EDCE2A0938A05841
35151,12,0,2019-07-15 10:14:57+02,45.1656166666667,5.72808,01010000206A080000CA0BB6BEE9E62B41E73A60BD36A05841
35152,12,0,2019-07-15 10:16:07+02,45.165585,5.72809166666667,01010000206A080000C9F4EED1EBE62B41AE5E74DE35A05841
35153,12,0,2019-07-15 10:16:12+02,45.165505,5.72811166666667,01010000206A08000092F41B93EFE62B4185B3A3A933A05841
35154,12,0,2019-07-15 10:16:22+02,45.1653866666667,5.72809,01010000206A0800008EC27D14EDE62B41193F485D30A05841
35155,12,0,2019-07-15 10:16:27+02,45.1654516666667,5.72806166666667,01010000206A080000637AC221E8E62B41F686182632A05841
35156,12,0,2019-07-15 10:16:32+02,45.165545,5.72803333333333,01010000206A0800008C5B61F7E2E62B41B6AE2DB834A05841
35157,12,0,2019-07-15 10:16:37+02,45.1656983333333,5.72802,01010000206A0800001FEC2FB2DFE62B41164215F738A05841
35158,12,0,2019-07-15 10:16:42+02,45.1656883333333,5.72804166666667,01010000206A080000D0EEDE2CE3E62B41E660CFB338A05841
35159,12,0,2019-07-15 10:16:47+02,45.16568,5.72805666666667,01010000206A080000F8A14498E5E62B412EF5377B38A05841
35160,12,0,2019-07-15 10:16:52+02,45.16567,5.72804,01010000206A080000EE73E00DE3E62B41B7A8493138A05841
35161,12,0,2019-07-15 10:16:57+02,45.165655,5.72804166666667,01010000206A0800009896576EE3E62B41E5E505C737A05841
35162,12,0,2019-07-15 10:17:02+02,45.1657116666667,5.72804666666667,01010000206A08000005F50CC8E3E62B4131EE6D5A39A05841
35163,12,0,2019-07-15 10:17:12+02,45.1657566666667,5.72797166666667,01010000206A080000AA6585A8D7E62B41B2D5108D3AA05841
35164,12,0,2019-07-15 10:17:17+02,45.1657816666667,5.72800166666667,01010000206A0800002DBF792DDCE62B41A4CFDD433BA05841
35165,12,0,2019-07-15 10:17:22+02,45.16579,5.72800333333333,01010000206A080000C7721C60DCE62B4100495A7F3BA05841
35166,12,0,2019-07-15 10:17:27+02,45.165845,5.72801666666667,01010000206A080000500D1C0CDEE62B41B6F55D083DA05841
35167,12,0,2019-07-15 10:17:42+02,45.1656483333333,5.72804,01010000206A0800004ADF6E38E3E62B41EC4B609737A05841
35168,12,0,2019-07-15 10:17:47+02,45.1656866666667,5.72803333333333,01010000206A080000ECC920E1E1E62B4190FA85A638A05841
35169,12,0,2019-07-15 10:17:52+02,45.1657016666667,5.72803666666667,01010000206A080000B02DAC49E2E62B41180EA81139A05841
35170,12,0,2019-07-15 10:17:57+02,45.1657033333333,5.72804666666667,01010000206A080000EC206BD8E3E62B417D8F3B1F39A05841
35171,12,0,2019-07-15 10:18:02+02,45.1656866666667,5.72804666666667,01010000206A080000BB7827F9E3E62B410CD2D6A838A05841
35172,12,0,2019-07-15 10:18:07+02,45.1656583333333,5.72805666666667,01010000206A0800005B1ED3C2E5E62B417E984EE137A05841
35173,12,0,2019-07-15 10:18:12+02,45.1656833333333,5.728055,01010000206A080000C1B8B74EE5E62B419C999B9238A05841
35174,12,0,2019-07-15 10:18:17+02,45.1656733333333,5.728065,01010000206A08000088FA60F4E6E62B41A2FD4E4D38A05841
35175,12,0,2019-07-15 10:18:22+02,45.1656583333333,5.728055,01010000206A0800004F46D27FE5E62B416F7D04E137A05841
35176,12,0,2019-07-15 10:18:27+02,45.1656583333333,5.72805666666667,01010000206A0800005B1ED3C2E5E62B417E984EE137A05841
35177,12,0,2019-07-15 10:18:32+02,45.16561,5.72803166666667,01010000206A080000D951B534E2E62B41D2AA9F8536A05841
35178,12,0,2019-07-15 10:18:52+02,45.1654533333333,5.72807666666667,01010000206A080000A6998479EAE62B41B55B8A3432A05841
35179,12,0,2019-07-15 10:18:57+02,45.1656716666667,5.72808833333333,01010000206A08000030C6B2A1EAE62B41A29A854538A05841
35180,12,0,2019-07-15 10:19:02+02,45.1657866666667,5.72812833333333,01010000206A08000003D3E407F0E62B41A378627D3BA05841
35181,12,0,2019-07-15 10:19:07+02,45.165705,5.72815333333333,01010000206A080000F62A5A95F4E62B416E45993D39A05841
35182,12,0,2019-07-15 10:19:12+02,45.165775,5.728165,01010000206A080000D300E1E0F5E62B41FABAE0303BA05841
35183,12,0,2019-07-15 10:19:17+02,45.1658066666667,5.72813666666667,01010000206A080000DE19A02FF1E62B41B57EE70C3CA05841
35184,12,0,2019-07-15 10:19:22+02,45.1657866666667,5.72811833333333,01010000206A0800000900E075EEE62B41BFD3A57B3BA05841
35185,12,0,2019-07-15 10:19:27+02,45.1657883333333,5.728095,01010000206A08000067B18EC8EAE62B4157346F833BA05841
35186,12,0,2019-07-15 10:19:37+02,45.16575,5.72805166666667,01010000206A080000A89DC445E4E62B411B599A6B3AA05841
35187,12,0,2019-07-15 10:19:42+02,45.16582,5.728065,01010000206A08000036774DD4E5E62B41C4E52B5F3CA05841
35188,12,0,2019-07-15 10:19:47+02,45.1657733333333,5.72803333333333,01010000206A080000E937E736E1E62B412A6D2B0E3BA05841
35189,12,0,2019-07-15 10:19:52+02,45.1657466666667,5.728035,01010000206A080000BA8448AEE1E62B41408C07513AA05841
35190,12,0,2019-07-15 10:20:02+02,45.165725,5.72804833333333,01010000206A0800009B81DDF0E3E62B4118076FB939A05841
35191,12,0,2019-07-15 10:20:07+02,45.1657016666667,5.728045,01010000206A0800000955B098E3E62B41C8941A1339A05841
35192,12,0,2019-07-15 10:20:12+02,45.1656616666667,5.72804833333333,01010000206A08000043D4426DE4E62B41D3D089F737A05841
35193,12,0,2019-07-15 10:20:17+02,45.1655916666667,5.72805833333333,01010000206A080000767AC588E6E62B416FBD050836A05841
35194,12,0,2019-07-15 10:20:22+02,45.1655433333333,5.72805666666667,01010000206A080000CEB2B3A4E6E62B41344964B034A05841
35195,12,0,2019-07-15 10:20:27+02,45.165575,5.728065,01010000206A080000D95585B5E7E62B41566CC99235A05841
35196,12,0,2019-07-15 10:20:32+02,45.1656116666667,5.72807333333333,01010000206A0800004CBF84BCE8E62B41CB2EB39836A05841
35197,12,0,2019-07-15 10:20:37+02,45.1655983333333,5.728075,01010000206A08000014F3B519E9E62B41FE4B463A36A05841
35198,12,0,2019-07-15 10:20:42+02,45.1655166666667,5.72805666666667,01010000206A080000024C14D9E6E62B41DF4CF6F233A05841
35199,12,0,2019-07-15 10:20:47+02,45.1654916666667,5.72803166666667,01010000206A080000146E211DE3E62B41C89A073D33A05841
35200,12,0,2019-07-15 10:20:57+02,45.165485,5.72804333333333,01010000206A0800007CD43FFFE4E62B418DD8B20F33A05841
35201,12,0,2019-07-15 10:21:07+02,45.1653916666667,5.72808333333333,01010000206A08000026EAA7FEEBE62B410071A47F30A05841
35202,12,0,2019-07-15 10:21:12+02,45.16539,5.72807833333333,01010000206A0800008D2EEB38EBE62B41403FEF7230A05841
35203,12,0,2019-07-15 10:21:22+02,45.16545,5.72812,01010000206A080000DC48284EF1E62B411F65632432A05841
